"STATION","NAME","DATE","DAPR","DASF","MDPR","MDSF","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-01-01",,,,,"1.33","4.4","4.0",,"33","28",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-01-02",,,,,"0.01","0.1","4.0",,"30","24",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-01-03",,,,,"0.00","0.0","4.0",,"32","26",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-01-04",,,,,"0.16","1.6","5.0",,"34","25",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-01-05",,,,,"0.00","0.0","4.0",,"35","27",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-01-06",,,,,"0.00","0.0","4.0",,"32","18",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-01-07",,,,,"0.00","0.0","4.0",,"39","14",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-01-08",,,,,"0.00","0.0","2.0",,"41","25",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-01-09",,,,,"0.00","0.0","1.0",,"37","29",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-01-10",,,,,"0.00","0.0","1.0",,"32","21",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-01-11",,,,,"0.01","0.1","1.0",,"36","26",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-01-12",,,,,"0.00","0.0","1.0",,"36","23",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-01-13",,,,,"0.01","0.3","1.0",,"23","5",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-01-14",,,,,"0.00","0.0","1.0",,"11","-1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-01-15",,,,,"0.14","2.1","3.0",,"36","9",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-01-16",,,,,"0.00","0.0","3.0",,"9","-3",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-01-17",,,,,"0.00","0.0","2.0",,"4","-10",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-01-18",,,,,"0.00","0.0","2.0",,"17","-6",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-01-19",,,,,"0.04","0.9","3.0",,"25","4",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-01-20",,,,,"0.00","0.1","1.0",,"39","5",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-01-21",,,,,"0.01","0.2","2.0",,"30","2",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-01-22",,,,,"0.00","0.0","1.0",,"15","-3",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-01-23",,,,,"0.00","0.0","1.0",,"14","-1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-01-24",,,,,"0.00","0.1","1.0",,"19","4",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-01-25",,,,,"0.00","0.0","1.0",,"25","4",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-01-26",,,,,"0.00","0.0","1.0",,"19","4",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-01-27",,,,,"0.00","0.0","1.0",,"8","-3",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-01-28",,,,,"0.00","0.0","1.0",,"18","-6",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-01-29",,,,,"0.00","0.0","1.0",,"25","7",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-01-30",,,,,"0.00","0.0","1.0",,"24","11",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-01-31",,,,,"0.00","0.0","1.0",,"22","11",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-02-01",,,,,"0.00","0.0","0.0",,"28","10",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-02-02",,,,,"0.00","0.0","0.0",,"30","12",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-02-03",,,,,"0.12","2.2","1.0",,"23","10",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-02-04",,,,,"0.03","0.4","3.0",,"25","21",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-02-05",,,,,"0.00","0.0","2.0",,"26","12",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-02-06",,,,,"0.00","0.0","2.0",,"26","8",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-02-07",,,,,"0.02","0.2","2.0",,"28","10",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-02-08",,,,,"0.00","0.0","2.0",,"15","1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-02-09",,,,,"0.00","0.0","2.0",,"21","-2",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-02-10",,,,,"0.00","0.0","2.0",,"24","9",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-02-11",,,,,"0.12","1.3","3.0",,"29","21",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-02-12",,,,,"0.00","0.0","3.0",,"27","11",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-02-13",,,,,"0.18","1.3","3.0",,"32","22",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-02-14",,,,,"0.00","0.0","4.0",,"29","11",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-02-15",,,,,"0.00","0.0","2.0",,"39","5",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-02-16",,,,,"0.00","0.0","0.0",,"46","34",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-02-17",,,,,"0.00","0.0","0.0",,"53","31",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-02-18",,,,,"0.00","0.0","0.0",,"55","32",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-02-19",,,,,"0.00","0.0","0.0",,"53","15",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-02-20",,,,,"0.00","0.0","0.0",,"23","10",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-02-21",,,,,"0.00","0.0","0.0",,"24","13",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-02-22",,,,,"0.00","0.0","0.0",,"28","18",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-02-23",,,,,"0.00","0.0","0.0",,"47","23",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-02-24",,,,,"0.01","0.0","0.0",,"43","34",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-02-25",,,,,"0.11","0.0","0.0",,"42","36",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-02-26",,,,,"0.00","0.0","0.0",,"53","33",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-02-27",,,,,"0.79","0.0","0.0",,"48","35",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-02-28",,,,,"0.23","0.0","0.0",,"45","30",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-02-29",,,,,"0.01","0.2","0.0",,"32","26",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-03-01",,,,,"0.31","4.0","2.0",,"29","26",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-03-02",,,,,"0.38","3.4","7.0",,"30","27",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-03-03",,,,,"0.03","0.4","7.0",,"28","27",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-03-04",,,,,"0.00","0.0","6.0",,"28","18",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-03-05",,,,,"0.00","0.0","5.0",,"30","15",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-03-06",,,,,"0.15","0.1","3.0",,"36","27",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-03-07",,,,,"0.00","0.0","2.0",,"35","22",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-03-08",,,,,"0.00","0.0","2.0",,"31","22",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-03-09",,,,,"0.00","0.0","2.0",,"26","14",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-03-10",,,,,"0.00","0.0","2.0",,"18","10",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-03-11",,,,,"0.09","2.0","4.0",,"20","7",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-03-12",,,,,"0.00","0.0","3.0",,"26","1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-03-13",,,,,"0.00","0.0","0.0",,"40","11",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-03-14",,,,,"0.00","0.0","0.0",,"52","30",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-03-15",,,,,"0.35","0.0","0.0",,"53","43",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-03-16",,,,,"0.00","0.0","0.0",,"45","35",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-03-17",,,,,"0.02","0.0","0.0",,"48","34",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-03-18",,,,,"0.00","0.0","0.0",,"61","34",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-03-19",,,,,"2.50","0.0","0.0",,"65","44",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-03-20",,,,,"0.00","0.0","0.0",,"70","34",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-03-21",,,,,"0.31","0.0","0.0",,"67","47",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-03-22",,,,,"0.00","0.0","0.0",,"48","36",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-03-23",,,,,"0.00","0.0","0.0",,"52","36",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-03-24",,,,,"0.00","0.0","0.0",,"57","37",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-03-25",,,,,"0.00","0.0","0.0",,"70","38",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-03-26",,,,,"0.03","0.0","0.0",,"73","36",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-03-27",,,,,"0.05","0.4","0.0",,"36","29",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-03-28",,,,,"0.00","0.0","0.0",,"44","22",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-03-29",,,,,"0.00","0.0","0.0",,"49","30",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-03-30",,,,,"0.04","0.0","0.0",,"56","27",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-03-31",,,,,"0.39","0.0","0.0",,"53","43",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-04-01",,,,,"0.00","0.0","0.0",,"44","34",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-04-02",,,,,"0.01","0.0","0.0",,"45","32",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-04-03",,,,,"0.00","0.0","0.0",,"52","29",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-04-04",,,,,"0.00","0.0","0.0",,"70","42",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-04-05",,,,,"0.32","0.0","0.0",,"69","42",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-04-06",,,,,"0.00","0.0","0.0",,"60","42",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-04-07",,,,,"0.34","0.0","0.0",,"75","50",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-04-08",,,,,"0.00","0.0","0.0",,"56","34",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-04-09",,,,,"0.00","0.0","0.0",,"49","29",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-04-10",,,,,"0.01","0.0","0.0",,"61","40",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-04-11",,,,,"0.01","0.0","0.0",,"67","48",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-04-12",,,,,"0.00","0.0","0.0",,"48","39",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-04-13",,,,,"0.01","0.0","0.0",,"44","39",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-04-14",,,,,"0.00","0.0","0.0",,"57","40",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-04-15",,,,,"0.00","0.0","0.0",,"67","38",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-04-16",,,,,"0.00","0.0","0.0",,"62","38",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-04-17",,,,,"0.00","0.0","0.0",,"59","33",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-04-18",,,,,"0.00","0.0","0.0",,"78","46",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-04-19",,,,,"0.00","0.0","0.0",,"81","62",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-04-20",,,,,"0.00","0.0","0.0",,"71","42",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-04-21",,,,,"0.00","0.0","0.0",,"58","39",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-04-22",,,,,"0.00","0.0","0.0",,"63","39",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-04-23",,,,,"0.18","0.0","0.0",,"83","49",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-04-24",,,,,"0.10","0.0","0.0",,"84","61",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-04-25",,,,,"0.00","0.0","0.0",,"85","60",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-04-26",,,,,"0.01","0.0","0.0",,"75","63",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-04-27",,,,,"0.44","0.0","0.0",,"71","54",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-04-28",,,,,"0.00","0.0","0.0",,"55","45",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-04-29",,,,,"0.00","0.0","0.0",,"51","40",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-04-30",,,,,"0.01","0.0","0.0",,"61","36",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-05-01",,,,,"0.05","0.0","0.0",,"65","46",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-05-02",,,,,"0.69","0.0","0.0",,"53","46",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-05-03",,,,,"0.00","0.0","0.0",,"63","40",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-05-04",,,,,"0.27","0.0","0.0",,"52","43",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-05-05",,,,,"0.00","0.0","0.0",,"73","43",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-05-06",,,,,"1.12","0.0","0.0",,"59","43",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-05-07",,,,,"0.00","0.0","0.0",,"54","39",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-05-08",,,,,"0.02","0.0","0.0",,"54","34",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-05-09",,,,,"0.21","0.0","0.0",,"66","45",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-05-10",,,,,"1.54","0.0","0.0",,"48","43",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-05-11",,,,,"0.19","0.0","0.0",,"51","43",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-05-12",,,,,"0.30","0.0","0.0",,"51","44",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-05-13",,,,,"0.00","0.0","0.0",,"57","46",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-05-14",,,,,"0.10","0.0","0.0",,"67","44",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-05-15",,,,,"0.31","0.0","0.0",,"70","53",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-05-16",,,,,"0.00","0.0","0.0",,"74","49",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-05-17",,,,,"0.00","0.0","0.0",,"68","52",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-05-18",,,,,"0.00","0.0","0.0",,"58","44",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-05-19",,,,,"0.00","0.0","0.0",,"65","40",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-05-20",,,,,"0.00","0.0","0.0",,"83","44",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-05-21",,,,,"0.00","0.0","0.0",,"72","49",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-05-22",,,,,"0.00","0.0","0.0",,"79","42",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-05-23",,,,,"0.00","0.0","0.0",,"65","46",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-05-24",,,,,"0.00","0.0","0.0",,"60","42",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-05-25",,,,,"0.00","0.0","0.0",,"69","43",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-05-26",,,,,"0.00","0.0","0.0",,"72","44",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-05-27",,,,,"0.00","0.0","0.0",,"81","47",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-05-28",,,,,"0.00","0.0","0.0",,"79","49",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-05-29",,,,,"0.00","0.0","0.0",,"62","46",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-05-30",,,,,"0.00","0.0","0.0",,"69","48",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-05-31",,,,,"0.00","0.0","0.0",,"80","51",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-06-01",,,,,"0.00","0.0","0.0",,"81","54",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-06-02",,,,,"0.00","0.0","0.0",,"85","55",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-06-03",,,,,"0.00","0.0","0.0",,"90","61",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-06-04",,,,,"0.00","0.0","0.0",,"91","64",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-06-05",,,,,"0.13","0.0","0.0",,"67","53",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-06-06",,,,,"0.37","0.0","0.0",,"62","50",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-06-07",,,,,"0.00","0.0","0.0",,"78","55",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-06-08",,,,,"0.02","0.0","0.0",,"66","55",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-06-09",,,,,"0.00","0.0","0.0",,"78","52",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-06-10",,,,,"0.00","0.0","0.0",,"83","55",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-06-11",,,,,"0.04","0.0","0.0",,"79","58",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-06-12",,,,,"0.42","0.0","0.0",,"63","54",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-06-13",,,,,"0.00","0.0","0.0",,"77","50",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-06-14",,,,,"0.00","0.0","0.0",,"73","53",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-06-15",,,,,"0.00","0.0","0.0",,"62","51",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-06-16",,,,,"0.00","0.0","0.0",,"70","53",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-06-17",,,,,"0.00","0.0","0.0",,"74","49",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-06-18",,,,,"0.00","0.0","0.0",,"82","58",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-06-19",,,,,"0.00","0.0","0.0",,"63","51",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-06-20",,,,,"0.00","0.0","0.0",,"76","48",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-06-21",,,,,"0.33","0.0","0.0",,"80","62",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-06-22",,,,,"0.04","0.0","0.0",,"88","67",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-06-23",,,,,"0.79","0.0","0.0",,"88","64",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-06-24",,,,,"0.12","0.0","0.0",,"82","69",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-06-25",,,,,"0.00","0.0","0.0",,"85","65",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-06-26",,,,,"0.00","0.0","0.0",,"86","63",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-06-27",,,,,"0.64","0.0","0.0",,"81","69",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-06-28",,,,,"0.29","0.0","0.0",,"88","68",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-06-29",,,,,"0.02","0.0","0.0",,"78","64",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-06-30",,,,,"0.00","0.0","0.0",,"75","57",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-07-01",,,,,"0.00","0.0","0.0",,"75","53",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-07-02",,,,,"0.00","0.0","0.0",,"93","63",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-07-03",,,,,"0.00","0.0","0.0",,"93","69",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-07-04",,,,,"0.00","0.0","0.0",,"87","65",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-07-05",,,,,"0.00","0.0","0.0",,"87","69",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-07-06",,,,,"0.00","0.0","0.0",,"86","64",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-07-07",,,,,"0.00","0.0","0.0",,"78","60",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-07-08",,,,,"0.00","0.0","0.0",,"82","61",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-07-09",,,,,"0.00","0.0","0.0",,"89","62",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-07-10",,,,,"0.21","0.0","0.0",,"90","69",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-07-11",,,,,"0.00","0.0","0.0",,"90","69",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-07-12",,,,,"1.07","0.0","0.0",,"91","69",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-07-13",,,,,"0.00","0.0","0.0",,"80","70",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-07-14",,,,,"0.27","0.0","0.0",,"72","62",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-07-15",,,,,"0.00","0.0","0.0",,"80","66",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-07-16",,,,,"0.00","0.0","0.0",,"87","69",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-07-17",,,,,"0.00","0.0","0.0",,"89","69",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-07-18",,,,,"0.00","0.0","0.0",,"83","63",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-07-19",,,,,"0.00","0.0","0.0",,"84","67",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-07-20",,,,,"0.00","0.0","0.0",,"91","68",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-07-21",,,,,"0.96","0.0","0.0",,"89","70",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-07-22",,,,,"0.13","0.0","0.0",,"88","69",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-07-23",,,,,"0.00","0.0","0.0",,"73","60",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-07-24",,,,,"0.00","0.0","0.0",,"81","57",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-07-25",,,,,"0.45","0.0","0.0",,"83","61",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-07-26",,,,,"0.00","0.0","0.0",,"86","69",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-07-27",,,,,"0.07","0.0","0.0",,"87","66",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1948-07-28",,,,,"0.00","0.0","0.0",,"83","62",
