STATION,NAME,DATE,DAPR,DASF,MDPR,MDSF,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/7/1958,,,,,0.05,0.5,0,,14,8,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/8/1958,,,,,0.21,5.6,3,,14,0,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/9/1958,,,,,0,0,6,,3,-8,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/10/1958,,,,,0,0,6,,14,-6,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/11/1958,,,,,0.07,3.7,6,,21,8,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/12/1958,,,,,0.04,1.2,5,,14,5,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/13/1958,,,,,0,0,4,,17,-3,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/14/1958,,,,,0.02,0.4,3,,15,-1,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/15/1958,,,,,0,0,3,,15,-7,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/16/1958,,,,,0,0,3,,36,9,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/17/1958,,,,,0,0,2,,37,17,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/18/1958,,,,,0,0,2,,39,18,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/19/1958,,,,,0,0,0,,41,16,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/20/1958,,,,,0,0,0,,23,13,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/21/1958,,,,,0.01,0.2,0,,25,15,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/22/1958,,,,,0,0,0,,46,22,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/23/1958,,,,,0,0,0,,41,29,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/24/1958,,,,,0,0,0,,30,26,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/25/1958,,,,,0,0,0,,37,27,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/26/1958,,,,,0,0,0,,38,26,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/27/1958,,,,,0.02,0,0,,46,34,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/28/1958,,,,,0,0,0,,51,30,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/29/1958,,,,,0,0,0,,41,30,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/30/1958,,,,,0,0,0,,31,24,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/31/1958,,,,,0.15,1.6,0,,31,24,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/1/1959,,,,,0.14,0.3,1,,35,27,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/2/1959,,,,,0,0,1,,36,24,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/3/1959,,,,,0.19,4.1,1,,27,1,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/4/1959,,,,,0.03,0.4,5,,1,-7,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/5/1959,,,,,0,0,4,,9,-10,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/6/1959,,,,,0,0,4,,22,3,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/7/1959,,,,,0,0,3,,30,22,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/8/1959,,,,,0,0,2,,27,15,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/9/1959,,,,,0,0,2,,22,10,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/10/1959,,,,,0,0,2,,26,8,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/11/1959,,,,,0,0,2,,35,16,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/12/1959,,,,,0,0,2,,36,25,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/13/1959,,,,,0,0,1,,41,24,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/14/1959,,,,,0,0,0,,43,34,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/15/1959,,,,,0,0,0,,35,2,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/16/1959,,,,,0,0,0,,13,2,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/17/1959,,,,,0,0,0,,12,-1,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/18/1959,,,,,0.14,1.6,0,,28,-1,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/19/1959,,,,,0.13,1.4,3,,32,12,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/20/1959,,,,,0.52,4.9,3,,29,11,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/21/1959,,,,,0.52,2.9,5,,30,8,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/22/1959,,,,,0,0,8,,10,-3,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/23/1959,,,,,0,0.3,6,,7,-9,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/24/1959,,,,,0,0,6,,39,7,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/25/1959,,,,,0.21,2.5,4,,31,22,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/26/1959,,,,,0,0,7,,24,17,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/27/1959,,,,,0,0,7,,23,6,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/28/1959,,,,,0,0,6,,34,13,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/29/1959,,,,,0.25,0,5,,37,27,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/30/1959,,,,,0,0,4,,35,11,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/31/1959,,,,,0,0,4,,15,2,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/1/1959,,,,,0,0,4,,19,0,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/2/1959,,,,,0,0,4,,21,-2,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/3/1959,,,,,0.2,2.3,3,,35,14,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/4/1959,,,,,0,0,5,,33,11,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/5/1959,,,,,0,0,5,,20,6,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/6/1959,,,,,0,0,5,,24,0,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/7/1959,,,,,0,0,5,,42,24,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/8/1959,,,,,0,0,3,,31,22,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/9/1959,,,,,0.77,0,3,,39,26,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/10/1959,,,,,0.29,0.3,1,,33,17,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/11/1959,,,,,0,0,1,,29,14,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/12/1959,,,,,0.11,0,1,,40,24,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/13/1959,,,,,0,0,0,,38,35,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/14/1959,,,,,0.23,0,0,,39,23,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/15/1959,,,,,0,0,0,,32,25,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/16/1959,,,,,0,0,0,,37,28,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/17/1959,,,,,0.04,0.4,0,,31,23,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/18/1959,,,,,0.01,0.1,1,,23,8,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/19/1959,,,,,0,0,1,,11,1,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/20/1959,,,,,0,0,0,,22,-1,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/21/1959,,,,,0,0,0,,37,21,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/22/1959,,,,,0.34,0,0,,47,28,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/23/1959,,,,,0.21,0,0,,40,30,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/24/1959,,,,,0,0,0,,36,24,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/25/1959,,,,,0,0,0,,46,26,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/26/1959,,,,,0.19,0.9,0,,40,33,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/27/1959,,,,,0,0,0,,54,32,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/28/1959,,,,,0,0,0,,38,32,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/1/1959,,,,,0,0,0,,43,30,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/2/1959,,,,,0.02,0,0,,51,32,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/3/1959,,,,,0.03,0.2,0,,39,27,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/4/1959,,,,,0,0,0,,39,24,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/5/1959,,,,,0.84,1,0,,45,33,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/6/1959,,,,,0.09,0.9,0,,40,23,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/7/1959,,,,,0,0,0,,36,19,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/8/1959,,,,,0.04,0,0,,47,31,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/9/1959,,,,,0,0,0,,35,28,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/10/1959,,,,,0,0,0,,36,29,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/11/1959,,,,,0,0,0,,38,30,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/12/1959,,,,,0.06,1,0,,39,26,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/13/1959,,,,,0.01,0,0,,44,23,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/14/1959,,,,,0.33,0,0,,41,31,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/15/1959,,,,,0.38,0,0,,47,26,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/16/1959,,,,,0.13,1.4,0,,38,22,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/17/1959,,,,,0,0,1,,29,16,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/18/1959,,,,,0,0,0,,44,18,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/19/1959,,,,,0,0,0,,67,39,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/20/1959,,,,,0,0,0,,53,39,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/21/1959,,,,,0,0,0,,40,22,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/22/1959,,,,,0,0,0,,40,20,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/23/1959,,,,,0,0,0,,67,31,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/24/1959,,,,,0,0,0,,74,41,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/25/1959,,,,,0.06,0,0,,45,38,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/26/1959,,,,,1.4,0,0,,39,35,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/27/1959,,,,,0.08,0.1,0,,42,33,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/28/1959,,,,,0,0,0,,39,29,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/29/1959,,,,,0,0,0,,47,34,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/30/1959,,,,,0.44,0,0,,54,31,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/31/1959,,,,,0,0,0,,62,47,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/1/1959,,,,,0.51,0,0,,47,38,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/2/1959,,,,,0.07,0,0,,60,38,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/3/1959,,,,,0.04,0,0,,53,39,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/4/1959,,,,,0,0,0,,61,34,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/5/1959,,,,,0.03,0,0,,65,45,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/6/1959,,,,,0,0,0,,63,38,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/7/1959,,,,,0.12,0,0,,71,51,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/8/1959,,,,,0.08,0.1,0,,53,34,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/9/1959,,,,,0,0,0,,44,35,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/10/1959,,,,,0.04,0,0,,39,32,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/11/1959,,,,,0,0,0,,43,27,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/12/1959,,,,,0,0,0,,48,35,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/13/1959,,,,,0,0,0,,55,32,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/14/1959,,,,,0,0,0,,65,38,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/15/1959,,,,,0,0,0,,73,41,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/16/1959,,,,,0,0,0,,76,47,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/17/1959,,,,,0.07,0,0,,75,58,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/18/1959,,,,,0,0,0,,62,43,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/19/1959,,,,,0.38,0,0,,43,37,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/20/1959,,,,,0.07,0,0,,41,34,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/21/1959,,,,,0,0,0,,45,35,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/22/1959,,,,,0,0,0,,59,32,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/23/1959,,,,,0,0,0,,69,41,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/24/1959,,,,,0,0,0,,60,49,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/25/1959,,,,,0.02,0,0,,77,49,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/26/1959,,,,,0.25,0,0,,50,43,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/27/1959,,,,,2.13,0,0,,52,41,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/28/1959,,,,,0.19,0,0,,64,45,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/29/1959,,,,,0,0,0,,68,49,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/30/1959,,,,,0,0,0,,66,46,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/1/1959,,,,,0,0,0,,75,43,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/2/1959,,,,,0,0,0,,91,61,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/3/1959,,,,,0.06,0,0,,88,68,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/4/1959,,,,,0,0,0,,90,63,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/5/1959,,,,,0.04,0,0,,91,70,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/6/1959,,,,,0,0,0,,87,55,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/7/1959,,,,,0,0,0,,59,46,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/8/1959,,,,,0,0,0,,64,45,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/9/1959,,,,,0,0,0,,71,49,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/10/1959,,,,,0.07,0,0,,82,61,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/11/1959,,,,,0.63,0,0,,75,55,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/12/1959,,,,,0.01,0,0,,75,58,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/13/1959,,,,,0,0,0,,64,49,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/14/1959,,,,,0,0,0,,52,43,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/15/1959,,,,,0,0,0,,51,40,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/16/1959,,,,,0,0,0,,67,41,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/17/1959,,,,,0,0,0,,74,51,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/18/1959,,,,,0.36,0,0,,78,56,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/19/1959,,,,,0.05,0,0,,89,64,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/20/1959,,,,,1.09,0,0,,78,64,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/21/1959,,,,,0,0,0,,84,66,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/22/1959,,,,,0.44,0,0,,72,47,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/23/1959,,,,,0.23,0,0,,57,49,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/24/1959,,,,,0,0,0,,72,43,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/25/1959,,,,,0.02,0,0,,77,57,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/26/1959,,,,,0.29,0,0,,85,64,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/27/1959,,,,,0.1,0,0,,84,67,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/28/1959,,,,,0.35,0,0,,85,65,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/29/1959,,,,,0,0,0,,80,65,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/30/1959,,,,,0.09,0,0,,72,61,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/31/1959,,,,,0.04,0,0,,85,62,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/1/1959,,,,,0.02,0,0,,71,54,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/2/1959,,,,,0,0,0,,71,52,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/3/1959,,,,,0,0,0,,83,56,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/4/1959,,,,,0,0,0,,86,64,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/5/1959,,,,,0,0,0,,83,63,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/6/1959,,,,,0,0,0,,82,64,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/7/1959,,,,,0,0,0,,92,64,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/8/1959,,,,,0,0,0,,94,70,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/9/1959,,,,,0,0,0,,92,72,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/10/1959,,,,,0.18,0,0,,86,72,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/11/1959,,,,,0,0,0,,85,69,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/12/1959,,,,,0,0,0,,90,70,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/13/1959,,,,,0,0,0,,70,55,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/14/1959,,,,,0,0,0,,71,50,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/15/1959,,,,,0.01,0,0,,77,59,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/16/1959,,,,,0,0,0,,74,57,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/17/1959,,,,,0,0,0,,71,57,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/18/1959,,,,,0,0,0,,73,59,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/19/1959,,,,,0,0,0,,79,55,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/20/1959,,,,,0,0,0,,80,66,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/21/1959,,,,,0.02,0,0,,92,63,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/22/1959,,,,,0,0,0,,73,60,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/23/1959,,,,,0,0,0,,77,57,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/24/1959,,,,,0,0,0,,93,65,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/25/1959,,,,,4.58,0,0,,94,70,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/26/1959,,,,,0,0,0,,95,70,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/27/1959,,,,,0,0,0,,94,76,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/28/1959,,,,,0,0,0,,92,78,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/29/1959,,,,,0.27,0,0,,82,64,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/30/1959,,,,,0.86,0,0,,75,61,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/1/1959,,,,,0.73,0,0,,76,58,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/2/1959,,,,,0,0,0,,82,53,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/3/1959,,,,,0,0,0,,85,61,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/4/1959,,,,,0.06,0,0,,86,66,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/5/1959,,,,,0,0,0,,88,70,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/6/1959,,,,,0,0,0,,74,63,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/7/1959,,,,,0,0,0,,88,58,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/8/1959,,,,,0,0,0,,93,69,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/9/1959,,,,,0.02,0,0,,82,69,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/10/1959,,,,,0.21,0,0,,87,62,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/11/1959,,,,,0.02,0,0,,75,60,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/12/1959,,,,,0,0,0,,79,59,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/13/1959,,,,,0,0,0,,85,64,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/14/1959,,,,,0,0,0,,85,65,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/15/1959,,,,,0,0,0,,89,68,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/16/1959,,,,,0,0,0,,88,68,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/17/1959,,,,,0.01,0,0,,90,71,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/18/1959,,,,,0.4,0,0,,83,70,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/19/1959,,,,,0.7,0,0,,75,66,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/20/1959,,,,,0,0,0,,83,61,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/21/1959,,,,,0,0,0,,89,66,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/22/1959,,,,,0.41,0,0,,90,69,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/23/1959,,,,,0.92,0,0,,84,68,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/24/1959,,,,,0,0,0,,83,65,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/25/1959,,,,,0,0,0,,72,63,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/26/1959,,,,,0,0,0,,82,58,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/27/1959,,,,,0,0,0,,87,67,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/28/1959,,,,,0.07,0,0,,89,71,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/29/1959,,,,,0.3,0,0,,94,73,
